number,timeSent,sourceIP,destIP,protocol,length,info,danger
26449,614.4815519,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=436/46081, ttl=128 (reply in 26450)",no
26450,614.4815705,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=436/46081, ttl=64 (request in 26449)",no
26451,614.4816281,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=436/46081, ttl=64",no
26453,614.877318,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=3/768, ttl=64 (no response found!)",no
26473,615.4839401,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=437/46337, ttl=128 (reply in 26474)",no
26474,615.483967,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=437/46337, ttl=64 (request in 26473)",no
26475,615.4840349,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=437/46337, ttl=64",no
26480,615.9018494,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=4/1024, ttl=64 (no response found!)",no
26506,616.486438,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=438/46593, ttl=128 (reply in 26507)",no
26507,616.4864567,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=438/46593, ttl=64 (request in 26506)",no
26508,616.4865181,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=438/46593, ttl=64",no
26509,616.9446514,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=5/1280, ttl=64 (no response found!)",no
26523,617.4891166,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=439/46849, ttl=128 (reply in 26524)",no
26524,617.4891353,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=439/46849, ttl=64 (request in 26523)",no
26525,617.4892682,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=439/46849, ttl=64",no
26526,617.973859,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=6/1536, ttl=64 (no response found!)",no
26537,618.4916425,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=440/47105, ttl=128 (reply in 26538)",no
26538,618.4916898,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=440/47105, ttl=64 (request in 26537)",no
26539,618.4918095,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=440/47105, ttl=64",no
26540,619.0010553,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=7/1792, ttl=64 (no response found!)",no
26542,619.494305,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=441/47361, ttl=128 (reply in 26543)",no
26543,619.4943234,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=441/47361, ttl=64 (request in 26542)",no
26544,619.4943756,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=441/47361, ttl=64",no
26554,620.0219124,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=8/2048, ttl=64 (no response found!)",no
26569,620.4967067,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=442/47617, ttl=128 (reply in 26570)",no
26570,620.4967276,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=442/47617, ttl=64 (request in 26569)",no
26571,620.4968614,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=442/47617, ttl=64",no
26592,621.0458617,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=9/2304, ttl=64 (no response found!)",no
26623,621.4991639,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=443/47873, ttl=128 (reply in 26624)",no
26624,621.49918,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=443/47873, ttl=64 (request in 26623)",no
26625,621.499259,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=443/47873, ttl=64",no
26724,622.0889106,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=10/2560, ttl=64 (no response found!)",no
26728,622.5013073,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=444/48129, ttl=128 (reply in 26729)",no
26729,622.5013283,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=444/48129, ttl=64 (request in 26728)",no
26730,622.5014558,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=444/48129, ttl=64",no
26731,623.0953212,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=11/2816, ttl=64 (no response found!)",no
26737,623.5037384,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=445/48385, ttl=128 (reply in 26738)",no
26738,623.5037578,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=445/48385, ttl=64 (request in 26737)",no
26739,623.5038625,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=445/48385, ttl=64",no
26740,624.1304122,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=12/3072, ttl=64 (no response found!)",no
26742,624.5069783,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=446/48641, ttl=128 (reply in 26743)",no
26743,624.5069978,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=446/48641, ttl=64 (request in 26742)",no
26744,624.5070684,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=446/48641, ttl=64",no
26751,625.1469408,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=13/3328, ttl=64 (no response found!)",no
26756,625.5092324,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=447/48897, ttl=128 (reply in 26757)",no
26757,625.5092511,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=447/48897, ttl=64 (request in 26756)",no
26758,625.5093374,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=447/48897, ttl=64",no
26760,626.1714355,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=14/3584, ttl=64 (no response found!)",no
26761,626.5117469,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=448/49153, ttl=128 (reply in 26762)",no
26762,626.5117679,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=448/49153, ttl=64 (request in 26761)",no
26763,626.5118883,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=448/49153, ttl=64",no
26764,627.2219831,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=15/3840, ttl=64 (no response found!)",no
26769,627.5145083,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=449/49409, ttl=128 (reply in 26770)",no
26770,627.514529,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=449/49409, ttl=64 (request in 26769)",no
26771,627.5146069,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=449/49409, ttl=64",no
26774,628.2479271,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=16/4096, ttl=64 (no response found!)",no
26782,628.5166209,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=450/49665, ttl=128 (reply in 26783)",no
26783,628.5166409,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=450/49665, ttl=64 (request in 26782)",no
26784,628.5167187,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=450/49665, ttl=64",no
26785,629.2721585,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=17/4352, ttl=64 (no response found!)",no
26786,629.5192489,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=451/49921, ttl=128 (reply in 26787)",no
26787,629.5192673,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=451/49921, ttl=64 (request in 26786)",no
26788,629.5193379,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=451/49921, ttl=64",no
26793,630.2947002,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=18/4608, ttl=64 (no response found!)",no
26794,630.5216733,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=452/50177, ttl=128 (reply in 26795)",no
26795,630.5216923,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=452/50177, ttl=64 (request in 26794)",no
26796,630.5218061,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=452/50177, ttl=64",no
26797,631.3385255,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=19/4864, ttl=64 (no response found!)",no
26799,631.5239403,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=453/50433, ttl=128 (reply in 26800)",no
26800,631.5239573,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=453/50433, ttl=64 (request in 26799)",no
26801,631.5240972,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=453/50433, ttl=64",no
26804,632.3418886,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=20/5120, ttl=64 (no response found!)",no
26805,632.5262271,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=454/50689, ttl=128 (reply in 26806)",no
26806,632.5262465,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=454/50689, ttl=64 (request in 26805)",no
26807,632.526397,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=454/50689, ttl=64",no
26811,633.3658603,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=21/5376, ttl=64 (no response found!)",no
26813,633.5287312,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=455/50945, ttl=128 (reply in 26814)",no
26814,633.5287509,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=455/50945, ttl=64 (request in 26813)",no
26815,633.528842,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=455/50945, ttl=64",no
26826,634.392426,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=22/5632, ttl=64 (no response found!)",no
26830,634.5312043,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=456/51201, ttl=128 (reply in 26831)",no
26831,634.5312215,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=456/51201, ttl=64 (request in 26830)",no
26832,634.5313201,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=456/51201, ttl=64",no
26849,635.5335592,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=457/51457, ttl=128 (reply in 26850)",no
26850,635.5335788,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=457/51457, ttl=64 (request in 26849)",no
26851,635.5336465,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=457/51457, ttl=64",no
26853,635.5399469,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=23/5888, ttl=64 (no response found!)",no
26873,636.5360508,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=458/51713, ttl=128 (reply in 26874)",no
26874,636.5360666,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=458/51713, ttl=64 (request in 26873)",no
26875,636.5361558,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=458/51713, ttl=64",no
26877,636.5852645,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=24/6144, ttl=64 (no response found!)",no
26881,637.5382682,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=459/51969, ttl=128 (reply in 26882)",no
26882,637.5382879,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=459/51969, ttl=64 (request in 26881)",no
26883,637.5383617,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=459/51969, ttl=64",no
26884,637.5986659,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=25/6400, ttl=64 (no response found!)",no
26901,638.5407538,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=460/52225, ttl=128 (reply in 26902)",no
26902,638.540773,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=460/52225, ttl=64 (request in 26901)",no
26903,638.5408685,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=460/52225, ttl=64",no
26904,638.6146523,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=26/6656, ttl=64 (no response found!)",no
26906,639.5432592,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=461/52481, ttl=128 (reply in 26907)",no
26907,639.5432778,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=461/52481, ttl=64 (request in 26906)",no
26908,639.5433577,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=461/52481, ttl=64",no
26909,639.6512947,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=27/6912, ttl=64 (no response found!)",no
26921,640.5459243,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=462/52737, ttl=128 (reply in 26922)",no
26922,640.5459433,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=462/52737, ttl=64 (request in 26921)",no
26923,640.5460128,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=462/52737, ttl=64",no
26924,640.7389796,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=28/7168, ttl=64 (no response found!)",no
26925,641.5482443,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=463/52993, ttl=128 (reply in 26926)",no
26926,641.5482638,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=463/52993, ttl=64 (request in 26925)",no
26927,641.5483656,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=463/52993, ttl=64",no
26930,641.7541398,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=29/7424, ttl=64 (no response found!)",no
26939,642.5507916,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=464/53249, ttl=128 (reply in 26940)",no
26940,642.5508108,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=464/53249, ttl=64 (request in 26939)",no
26941,642.5508566,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=464/53249, ttl=64",no
26942,642.7742824,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=30/7680, ttl=64 (no response found!)",no
26946,643.5528961,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=465/53505, ttl=128 (reply in 26947)",no
26947,643.5529198,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=465/53505, ttl=64 (request in 26946)",no
26948,643.5530302,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=465/53505, ttl=64",no
26950,643.8003503,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=31/7936, ttl=64 (no response found!)",no
26957,644.5552358,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=466/53761, ttl=128 (reply in 26958)",no
26958,644.5552538,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=466/53761, ttl=64 (request in 26957)",no
26959,644.5553992,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=466/53761, ttl=64",no
26960,644.8222363,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=32/8192, ttl=64 (no response found!)",no
26961,645.5577936,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=467/54017, ttl=128 (reply in 26962)",no
26962,645.5578126,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=467/54017, ttl=64 (request in 26961)",no
26963,645.5578902,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=467/54017, ttl=64",no
26964,645.8498424,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=33/8448, ttl=64 (no response found!)",no
26969,646.5602501,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=468/54273, ttl=128 (reply in 26970)",no
26970,646.5602658,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=468/54273, ttl=64 (request in 26969)",no
26971,646.5603155,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=468/54273, ttl=64",no
27001,646.8698418,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=34/8704, ttl=64 (no response found!)",no
27002,647.5626564,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=469/54529, ttl=128 (reply in 27003)",no
27003,647.5626754,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=469/54529, ttl=64 (request in 27002)",no
27004,647.5627427,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=469/54529, ttl=64",no
27005,647.8987757,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=35/8960, ttl=64 (no response found!)",no
27018,648.5648291,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=470/54785, ttl=128 (reply in 27019)",no
27019,648.564848,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=470/54785, ttl=64 (request in 27018)",no
27020,648.5649296,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=470/54785, ttl=64",no
27021,648.928402,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=36/9216, ttl=64 (no response found!)",no
27027,649.5673128,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=471/55041, ttl=128 (reply in 27028)",no
27028,649.56733,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=471/55041, ttl=64 (request in 27027)",no
27029,649.5674063,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=471/55041, ttl=64",no
27030,649.9458448,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=37/9472, ttl=64 (no response found!)",no
27038,650.5694867,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=472/55297, ttl=128 (reply in 27039)",no
27039,650.5695034,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=472/55297, ttl=64 (request in 27038)",no
27040,650.5696379,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=472/55297, ttl=64",no
27046,650.972317,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=38/9728, ttl=64 (no response found!)",no
27055,651.5722553,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=473/55553, ttl=128 (reply in 27056)",no
27056,651.5722758,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=473/55553, ttl=64 (request in 27055)",no
27057,651.5723603,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=473/55553, ttl=64",no
27070,651.9923852,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=39/9984, ttl=64 (no response found!)",no
27162,652.5747048,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=474/55809, ttl=128 (reply in 27163)",no
27163,652.5747202,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=474/55809, ttl=64 (request in 27162)",no
27164,652.5748157,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=474/55809, ttl=64",no
27208,653.057858,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=40/10240, ttl=64 (no response found!)",no
27213,653.5772514,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=475/56065, ttl=128 (reply in 27214)",no
27214,653.5772709,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=475/56065, ttl=64 (request in 27213)",no
27215,653.5773624,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=475/56065, ttl=64",no
27216,654.1517434,192.168.1.129,192.168.1.141,ICMP,98,"Echo (ping) request  id=0xa111, seq=41/10496, ttl=64 (no response found!)",no
27218,654.5795487,192.168.1.141,192.168.1.129,ICMP,74,"Echo (ping) request  id=0x0001, seq=476/56321, ttl=128 (reply in 27219)",no
27219,654.5795642,192.168.1.129,192.168.1.141,ICMP,74,"Echo (ping) reply    id=0x0001, seq=476/56321, ttl=64 (request in 27218)",no
